id,NL,Code
13398,"Get the database engine through $DB_CONNECT_STRING$, where the max_overflow parameter is set to 5, execute the SQL statement with the ORM method (query all columns in the $PortalProfile$ table based on $username$), get the first piece of data, and return the query result.","public List processProfiles(EntityManager DB_CONNECT_STRING, Root<Object> PortalProfile, String username){
CriteriaBuilder cb = DB_CONNECT_STRING.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(PortalProfile).where(cb.equal(PortalProfile.get(""url""),username));
List<Object> values = DB_CONNECT_STRING.createQuery(cq).getResultList();
return values;
}"
14193,"""Query the first comment data in the reviews table with a user_id of $user_id$ through $conn$. Use for loop to iterate through the query results and print, store each element in the query results in list, render and return ""review.html"", where the reviews parameter is the 'list' content.","public String review(JdbcTemplate conn,String user_id, Model model){
List reviews = conn.query(""select comment from reviews where user_id=?"", new Object[]{user_id}, new BeanPropertyRowMapper(List.class));
if (reviews.isEmpty()){
return null;
}
else {
model.addAttribute(""reviews"",reviews);
return ""review.html"";
}
}"
13338,"Set SQL according to the java expression (query the maximum value of the epochtime column in the $telemetry$ table based on $date$). Execute SQL through $conn$, get the 0th element of the first piece of data, and return the queried results.","public Object maxepoch(EntityManager conn, Root<Object> telemetry, String date){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(telemetry).where(cb.equal(telemetry.get(""date""),date));
List<Object> result = conn.createQuery(cq).getResultList();
return JSONObject.parseObject(result.get(0).toString()).get(0);
}"
11486,"Set up SQL (query all columns in the atable table based on $value$), execute SQL based on $conn$ and get all the query results. Return the data.","public List selectValue(JdbcTemplate conn,String value){
List results = conn.query(""select * from atable where value = ?"", new Object[]{value}, new BeanPropertyRowMapper(List.class));
return results;
}"
13683,"Set SQL (query load_extension in Table where $hamming_load$ is load_extension). Execute the SQL using $db$ and get the first data. Finally, return the query results.","public List begin(JdbcTemplate db,String hamming_load){
List txn = db.query(""select load_extension from table where hamming_load= ?"", new Object[]{hamming_load}, new BeanPropertyRowMapper(List.class));
return txn;
}"
13219,"""Get the database engine with $memory$. Start a connection , execute the SQL statement in a java expression (query for the name in $t_users$ where u2 is $u2$) and get the first data. Finally, the query results are returned.","public List<Object> search(EntityManager memory, Root<Object> t_users, String u2){
CriteriaBuilder cb = memory.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(t_users).where(cb.equal(t_users.get(""id""),u2));
List<Object> results = memory.createQuery(cq).getResultList();
return results;
}"
11523,"Connect to the database through $testing$. Execute SQL: query all name in the users table based on $id$, return the first query results.","public List test(DataSource testing, String id){
JdbcTemplate connection = new JdbcTemplate(testing);
List out = connection.query(""select name from users where id = ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return out;
}"
14120,"""Query the first id data in the wed_flow table with wed_flow of $wed_flow$ via $conn$. For loop iterates through the query results, prints the 0th element of the query results and returns the query results.","public List selectFlow(JdbcTemplate conn,String wed_flow){
List result = conn.query(""select id from wed_flow where flow = ?"", new Object[]{wed_flow}, new BeanPropertyRowMapper(List.class));
for (Object l : result) {
System.out.println(JSONObject.parseObject(l.toString()).get(0));
}
return result;
}"
13613,Set SQL: query all the columns in the books table where ISBN is $isbn$. Execute the SQL using $db$ and get the first data. Return the result of the query.,"public Object getBookByISBN(JdbcTemplate db,String isbn){
List books = db.query(""select * from books where isbn= ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
return books.get(0);
}"
13386,"Use $conn$ to execute SQL (query all columns in the operation table based on $operationcode$), get all the query results, and use for loop to traverse and output all the obtained query results.","public void operationFunction(JdbcTemplate conn,String operationcode){
List operationRes = conn.query(""select * from operation where operationcode= ?"", new Object[]{operationcode}, new BeanPropertyRowMapper(List.class));
for (Object row : operationRes) {
System.out.println(row);
}
}"
14009,"Use $conn$ to connect to the database and create a cursor object through the cursor () method. Execute the SQL statement (use the format () function to output string in a format way and query all the columns in the 'table' table with the string $table_name$), get all the data, ensure that $conn$ is closed and return the query results.","public List clear(JdbcTemplate conn,String table_name){
List result = conn.query(""select * from table where table_name= ?"", new Object[]{table_name}, new BeanPropertyRowMapper(List.class));
return result;
}"
11354,"If $password$ is empty, return the rendered ""register.html"" page; otherwise, use $conn$ to execute SQL (query all columns in the request table based on $email$ and $password$), get all the data, and return the redirect operation ""/"".","public String register(JdbcTemplate conn,String email,String password, Model model){
if (password==null){
List data = conn.query(""select * from request where email=? and password = ?"", new Object[]{email,password}, new BeanPropertyRowMapper(List.class));
return ""/"";
}
else {
return ""register.html"";
}
}"
13052,Use java expressions to set up SQL: Query $tbl_node$ table for bp_id. Use $conn$ to execute SQL and get all data. Use for loop to store the 0th element of each item in the query result into set and return it.,"public Set findExisting(EntityManager conn, Root<Object> tbl_node){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(tbl_node);
List<Object> result = conn.createQuery(cq).getResultList();
Set bp_nodes = new HashSet();
for (Object row : result) {
bp_nodes.add(JSONObject.parseObject(row.toString()).get(0));
}
return bp_nodes;
}"
13851,Use the ORM method to execute SQL statement (query the first data in the $Groups$ table based on $uuid$) through $session$. Make sure $session$ is closed and return all query results.,"public List getProfile(EntityManager session, Root<Object> Groups, String uuid){
CriteriaBuilder cb = session.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Groups).where(cb.equal(Groups.get(""uuid""),uuid));
List<Object> q = session.createQuery(cq).getResultList();
return q;
}"
13505,"""Set up sql (query the bank column in the 'table' table according to $LIMIT$), use $conn$ to execute SQL, get all the query results, and return the 0th element of the query result.","public Object getTableColumnNames(JdbcTemplate conn, String LIMIT){
List cur = conn.query(""select bank from table where limit=?"", new Object[]{LIMIT}, new BeanPropertyRowMapper(List.class));
return cur.get(0);
}"
